,OLD_DATA,START_DATA
138528,09/2019,2019/09
138529,09/2019,2019/09
138530,09/2019,2019/09
138531,09/2019,2019/09
138532,09/2019,2019/09
138533,09/2019,2019/09
138534,09/2019,2019/09
138535,09/2019,2019/09
138536,09/2019,2019/09
138537,09/2019,2019/09
138538,09/2019,2019/09
138539,09/2019,2019/09
138540,09/2019,2019/09
138541,09/2019,2019/09
138542,09/2019,2019/09
138543,09/2019,2019/09
138544,09/2019,2019/09
138545,09/2019,2019/09
138546,09/2019,2019/09
138547,09/2019,2019/09
138548,09/2019,2019/09
138549,09/2019,2019/09
138550,09/2019,2019/09
138551,09/2019,2019/09
138552,09/2019,2019/09
138553,09/2019,2019/09
138554,09/2019,2019/09
138555,09/2019,2019/09
138556,09/2019,2019/09
138557,09/2019,2019/09
138558,09/2019,2019/09
138559,09/2019,2019/09
138560,09/2019,2019/09
138561,09/2019,2019/09
138562,09/2019,2019/09
138563,09/2019,2019/09
138564,09/2019,2019/09
138565,09/2019,2019/09
138566,09/2019,2019/09
138567,09/2019,2019/09
138568,09/2019,2019/09
138569,09/2019,2019/09
138570,09/2019,2019/09
138571,09/2019,2019/09
138572,09/2019,2019/09
138573,09/2019,2019/09
138574,09/2019,2019/09
138575,09/2019,2019/09
138576,09/2019,2019/09
138577,09/2019,2019/09
138578,09/2019,2019/09
138579,09/2019,2019/09
138580,09/2019,2019/09
138581,09/2019,2019/09
138582,09/2019,2019/09
138583,09/2019,2019/09
138584,09/2019,2019/09
138585,09/2019,2019/09
138586,09/2019,2019/09
138587,09/2019,2019/09
138588,09/2019,2019/09
138589,09/2019,2019/09
138590,09/2019,2019/09
138591,09/2019,2019/09
138592,09/2019,2019/09
138593,09/2019,2019/09
138594,09/2019,2019/09
138595,09/2019,2019/09
138596,09/2019,2019/09
138597,09/2019,2019/09
138598,09/2019,2019/09
138599,09/2019,2019/09
138600,09/2019,2019/09
138601,09/2019,2019/09
138602,09/2019,2019/09
138603,09/2019,2019/09
138604,09/2019,2019/09
138605,09/2019,2019/09
138606,09/2019,2019/09
138607,09/2019,2019/09
138608,09/2019,2019/09
138609,09/2019,2019/09
138610,09/2019,2019/09
138611,09/2019,2019/09
138612,09/2019,2019/09
138613,09/2019,2019/09
138614,09/2019,2019/09
138615,09/2019,2019/09
138616,09/2019,2019/09
138617,09/2019,2019/09
138618,09/2019,2019/09
138619,09/2019,2019/09
138620,09/2019,2019/09
138621,09/2019,2019/09
138622,09/2019,2019/09
138623,09/2019,2019/09
138624,09/2019,2019/09
138625,09/2019,2019/09
138626,09/2019,2019/09
138627,09/2019,2019/09
138628,09/2019,2019/09
138629,09/2019,2019/09
138630,09/2019,2019/09
138631,09/2019,2019/09
138632,09/2019,2019/09
138633,09/2019,2019/09
138634,09/2019,2019/09
138635,09/2019,2019/09
138636,09/2019,2019/09
138637,09/2019,2019/09
138638,09/2019,2019/09
138639,09/2019,2019/09
138640,09/2019,2019/09
138641,09/2019,2019/09
138642,09/2019,2019/09
138643,09/2019,2019/09
138644,09/2019,2019/09
138645,09/2019,2019/09
138646,09/2019,2019/09
138647,09/2019,2019/09
138648,09/2019,2019/09
138649,09/2019,2019/09
138650,09/2019,2019/09
138651,09/2019,2019/09
138652,09/2019,2019/09
138653,09/2019,2019/09
138654,09/2019,2019/09
138655,09/2019,2019/09
138656,09/2019,2019/09
138657,09/2019,2019/09
138658,09/2019,2019/09
138659,09/2019,2019/09
138660,09/2019,2019/09
138661,09/2019,2019/09
138662,09/2019,2019/09
138663,09/2019,2019/09
138664,09/2019,2019/09
138665,09/2019,2019/09
138666,09/2019,2019/09
138667,09/2019,2019/09
138668,09/2019,2019/09
138669,09/2019,2019/09
138670,09/2019,2019/09
138671,09/2019,2019/09
138672,09/2019,2019/09
138673,09/2019,2019/09
138674,09/2019,2019/09
138675,09/2019,2019/09
138676,09/2019,2019/09
138677,09/2019,2019/09
138678,09/2019,2019/09
138679,09/2019,2019/09
138680,09/2019,2019/09
138681,09/2019,2019/09
138682,09/2019,2019/09
138683,09/2019,2019/09
138684,09/2019,2019/09
138685,09/2019,2019/09
138686,09/2019,2019/09
138687,09/2019,2019/09
138688,09/2019,2019/09
138689,09/2019,2019/09
138690,09/2019,2019/09
138691,09/2019,2019/09
138692,09/2019,2019/09
138693,09/2019,2019/09
138694,09/2019,2019/09
138695,09/2019,2019/09
138696,09/2019,2019/09
138697,09/2019,2019/09
138698,09/2019,2019/09
138699,09/2019,2019/09
138700,09/2019,2019/09
138701,09/2019,2019/09
138702,09/2019,2019/09
138703,09/2019,2019/09
138704,09/2019,2019/09
138705,09/2019,2019/09
138706,09/2019,2019/09
138707,09/2019,2019/09
138708,09/2019,2019/09
138709,09/2019,2019/09
138710,09/2019,2019/09
138711,09/2019,2019/09
138712,09/2019,2019/09
138713,09/2019,2019/09
138714,09/2019,2019/09
138715,09/2019,2019/09
138716,09/2019,2019/09
138717,09/2019,2019/09
138718,09/2019,2019/09
138719,09/2019,2019/09
138720,09/2019,2019/09
138721,09/2019,2019/09
138722,09/2019,2019/09
138723,09/2019,2019/09
138724,09/2019,2019/09
138725,09/2019,2019/09
138726,09/2019,2019/09
138727,09/2019,2019/09
138728,09/2019,2019/09
138729,09/2019,2019/09
138730,09/2019,2019/09
138731,09/2019,2019/09
138732,09/2019,2019/09
138733,09/2019,2019/09
138734,09/2019,2019/09
138735,09/2019,2019/09
138736,09/2019,2019/09
138737,09/2019,2019/09
138738,09/2019,2019/09
138739,09/2019,2019/09
138740,09/2019,2019/09
138741,09/2019,2019/09
138742,09/2019,2019/09
138743,09/2019,2019/09
138744,09/2019,2019/09
138745,09/2019,2019/09
138746,09/2019,2019/09
138747,09/2019,2019/09
138748,09/2019,2019/09
138749,09/2019,2019/09
138750,09/2019,2019/09
138751,09/2019,2019/09
138752,09/2019,2019/09
138753,09/2019,2019/09
138754,09/2019,2019/09
138755,09/2019,2019/09
138756,09/2019,2019/09
138757,09/2019,2019/09
138758,09/2019,2019/09
138759,09/2019,2019/09
138760,09/2019,2019/09
138761,09/2019,2019/09
138762,09/2019,2019/09
138763,09/2019,2019/09
138764,09/2019,2019/09
138765,09/2019,2019/09
138766,09/2019,2019/09
138767,09/2019,2019/09
138768,09/2019,2019/09
138769,09/2019,2019/09
138770,09/2019,2019/09
138771,09/2019,2019/09
138772,09/2019,2019/09
138773,09/2019,2019/09
138774,09/2019,2019/09
138775,09/2019,2019/09
138776,09/2019,2019/09
138777,09/2019,2019/09
138778,09/2019,2019/09
138779,09/2019,2019/09
138780,09/2019,2019/09
138781,09/2019,2019/09
138782,09/2019,2019/09
138783,09/2019,2019/09
138784,09/2019,2019/09
138785,09/2019,2019/09
138786,09/2019,2019/09
138787,09/2019,2019/09
138788,09/2019,2019/09
138789,09/2019,2019/09
138790,09/2019,2019/09
138791,09/2019,2019/09
138792,09/2019,2019/09
138793,09/2019,2019/09
138794,09/2019,2019/09
138795,09/2019,2019/09
138796,09/2019,2019/09
138797,09/2019,2019/09
138798,09/2019,2019/09
138799,09/2019,2019/09
138800,09/2019,2019/09
138801,09/2019,2019/09
138802,09/2019,2019/09
138803,09/2019,2019/09
138804,09/2019,2019/09
138805,09/2019,2019/09
138806,09/2019,2019/09
138807,09/2019,2019/09
138808,09/2019,2019/09
138809,09/2019,2019/09
138810,09/2019,2019/09
138811,09/2019,2019/09
138812,09/2019,2019/09
138813,09/2019,2019/09
138814,09/2019,2019/09
138815,09/2019,2019/09
138816,09/2019,2019/09
138817,09/2019,2019/09
138818,09/2019,2019/09
138819,09/2019,2019/09
138820,09/2019,2019/09
138821,09/2019,2019/09
138822,09/2019,2019/09
138823,09/2019,2019/09
138824,09/2019,2019/09
138825,09/2019,2019/09
138826,09/2019,2019/09
138827,09/2019,2019/09
138828,09/2019,2019/09
138829,09/2019,2019/09
138830,09/2019,2019/09
138831,09/2019,2019/09
138832,09/2019,2019/09
138833,09/2019,2019/09
138834,09/2019,2019/09
138835,09/2019,2019/09
138836,09/2019,2019/09
138837,09/2019,2019/09
138838,09/2019,2019/09
138839,09/2019,2019/09
138840,09/2019,2019/09
138841,09/2019,2019/09
138842,09/2019,2019/09
138843,09/2019,2019/09
138844,09/2019,2019/09
138845,09/2019,2019/09
138846,09/2019,2019/09
138847,09/2019,2019/09
138848,09/2019,2019/09
138849,09/2019,2019/09
138850,09/2019,2019/09
138851,09/2019,2019/09
138852,09/2019,2019/09
138853,09/2019,2019/09
138854,09/2019,2019/09
138855,09/2019,2019/09
138856,09/2019,2019/09
138857,09/2019,2019/09
138858,09/2019,2019/09
138859,09/2019,2019/09
138860,09/2019,2019/09
138861,09/2019,2019/09
138862,09/2019,2019/09
138863,09/2019,2019/09
138864,09/2019,2019/09
138865,09/2019,2019/09
138866,09/2019,2019/09
138867,09/2019,2019/09
138868,09/2019,2019/09
138869,09/2019,2019/09
138870,09/2019,2019/09
138871,09/2019,2019/09
138872,09/2019,2019/09
138873,09/2019,2019/09
138874,09/2019,2019/09
138875,09/2019,2019/09
138876,09/2019,2019/09
138877,09/2019,2019/09
138878,09/2019,2019/09
138879,09/2019,2019/09
138880,09/2019,2019/09
138881,09/2019,2019/09
138882,09/2019,2019/09
138883,09/2019,2019/09
138884,09/2019,2019/09
138885,09/2019,2019/09
138886,09/2019,2019/09
138887,09/2019,2019/09
138888,09/2019,2019/09
138889,09/2019,2019/09
138890,09/2019,2019/09
138891,09/2019,2019/09
138892,09/2019,2019/09
138893,09/2019,2019/09
138894,09/2019,2019/09
138895,09/2019,2019/09
138896,09/2019,2019/09
138897,09/2019,2019/09
138898,09/2019,2019/09
138899,09/2019,2019/09
138900,09/2019,2019/09
138901,09/2019,2019/09
138902,09/2019,2019/09
138903,09/2019,2019/09
138904,09/2019,2019/09
138905,09/2019,2019/09
138906,09/2019,2019/09
138907,09/2019,2019/09
138908,09/2019,2019/09
138909,09/2019,2019/09
138910,09/2019,2019/09
138911,09/2019,2019/09
138912,09/2019,2019/09
138913,09/2019,2019/09
138914,09/2019,2019/09
138915,09/2019,2019/09
138916,09/2019,2019/09
138917,09/2019,2019/09
138918,09/2019,2019/09
138919,09/2019,2019/09
138920,09/2019,2019/09
138921,09/2019,2019/09
138922,09/2019,2019/09
138923,09/2019,2019/09
138924,09/2019,2019/09
138925,09/2019,2019/09
138926,09/2019,2019/09
138927,09/2019,2019/09
138928,09/2019,2019/09
138929,09/2019,2019/09
138930,09/2019,2019/09
138931,09/2019,2019/09
138932,09/2019,2019/09
138933,09/2019,2019/09
138934,09/2019,2019/09
138935,09/2019,2019/09
138936,09/2019,2019/09
138937,09/2019,2019/09
138938,09/2019,2019/09
138939,09/2019,2019/09
138940,09/2019,2019/09
138941,09/2019,2019/09
138942,09/2019,2019/09
138943,09/2019,2019/09
138944,09/2019,2019/09
138945,09/2019,2019/09
138946,09/2019,2019/09
138947,09/2019,2019/09
138948,09/2019,2019/09
138949,09/2019,2019/09
138950,09/2019,2019/09
138951,09/2019,2019/09
138952,09/2019,2019/09
138953,09/2019,2019/09
138954,09/2019,2019/09
138955,09/2019,2019/09
138956,09/2019,2019/09
138957,09/2019,2019/09
138958,09/2019,2019/09
138959,09/2019,2019/09
138960,09/2019,2019/09
138961,09/2019,2019/09
138962,09/2019,2019/09
138963,09/2019,2019/09
138964,09/2019,2019/09
138965,09/2019,2019/09
138966,09/2019,2019/09
138967,09/2019,2019/09
138968,09/2019,2019/09
138969,09/2019,2019/09
138970,09/2019,2019/09
138971,09/2019,2019/09
138972,09/2019,2019/09
138973,09/2019,2019/09
138974,09/2019,2019/09
138975,09/2019,2019/09
138976,09/2019,2019/09
138977,09/2019,2019/09
138978,09/2019,2019/09
138979,09/2019,2019/09
138980,09/2019,2019/09
138981,09/2019,2019/09
138982,09/2019,2019/09
138983,09/2019,2019/09
138984,09/2019,2019/09
138985,09/2019,2019/09
138986,09/2019,2019/09
138987,09/2019,2019/09
138988,09/2019,2019/09
138989,09/2019,2019/09
138990,09/2019,2019/09
138991,09/2019,2019/09
138992,09/2019,2019/09
138993,09/2019,2019/09
138994,09/2019,2019/09
138995,09/2019,2019/09
138996,09/2019,2019/09
138997,09/2019,2019/09
138998,09/2019,2019/09
138999,09/2019,2019/09
139000,09/2019,2019/09
139001,09/2019,2019/09
139002,09/2019,2019/09
139003,09/2019,2019/09
139004,09/2019,2019/09
139005,09/2019,2019/09
139006,09/2019,2019/09
139007,09/2019,2019/09
139008,09/2019,2019/09
139009,09/2019,2019/09
139010,09/2019,2019/09
139011,09/2019,2019/09
139012,09/2019,2019/09
139013,09/2019,2019/09
139014,09/2019,2019/09
139015,09/2019,2019/09
139016,09/2019,2019/09
139017,09/2019,2019/09
139018,09/2019,2019/09
139019,09/2019,2019/09
139020,09/2019,2019/09
139021,09/2019,2019/09
139022,09/2019,2019/09
139023,09/2019,2019/09
139024,09/2019,2019/09
139025,09/2019,2019/09
139026,09/2019,2019/09
139027,09/2019,2019/09
139028,09/2019,2019/09
139029,09/2019,2019/09
139030,09/2019,2019/09
139031,09/2019,2019/09
139032,09/2019,2019/09
139033,09/2019,2019/09
139034,09/2019,2019/09
139035,09/2019,2019/09
139036,09/2019,2019/09
139037,09/2019,2019/09
139038,09/2019,2019/09
139039,09/2019,2019/09
139040,09/2019,2019/09
139041,09/2019,2019/09
139042,09/2019,2019/09
139043,09/2019,2019/09
139044,09/2019,2019/09
139045,09/2019,2019/09
139046,09/2019,2019/09
139047,09/2019,2019/09
139048,09/2019,2019/09
139049,09/2019,2019/09
139050,09/2019,2019/09
139051,09/2019,2019/09
139052,09/2019,2019/09
139053,09/2019,2019/09
139054,09/2019,2019/09
139055,09/2019,2019/09
139056,09/2019,2019/09
139057,09/2019,2019/09
139058,09/2019,2019/09
139059,09/2019,2019/09
139060,09/2019,2019/09
139061,09/2019,2019/09
139062,09/2019,2019/09
139063,09/2019,2019/09
139064,09/2019,2019/09
139065,09/2019,2019/09
139066,09/2019,2019/09
139067,09/2019,2019/09
139068,09/2019,2019/09
139069,09/2019,2019/09
139070,09/2019,2019/09
139071,09/2019,2019/09
139072,09/2019,2019/09
139073,09/2019,2019/09
139074,09/2019,2019/09
139075,09/2019,2019/09
139076,09/2019,2019/09
139077,09/2019,2019/09
139078,09/2019,2019/09
139079,09/2019,2019/09
139080,09/2019,2019/09
139081,09/2019,2019/09
139082,09/2019,2019/09
139083,09/2019,2019/09
139084,09/2019,2019/09
139085,09/2019,2019/09
139086,09/2019,2019/09
139087,09/2019,2019/09
139088,09/2019,2019/09
139089,09/2019,2019/09
139090,09/2019,2019/09
139091,09/2019,2019/09
139092,09/2019,2019/09
139093,09/2019,2019/09
139094,09/2019,2019/09
139095,09/2019,2019/09
139096,09/2019,2019/09
139097,09/2019,2019/09
139098,09/2019,2019/09
139099,09/2019,2019/09
139100,09/2019,2019/09
139101,09/2019,2019/09
139102,09/2019,2019/09
139103,09/2019,2019/09
139104,09/2019,2019/09
139105,09/2019,2019/09
139106,09/2019,2019/09
139107,09/2019,2019/09
139108,09/2019,2019/09
139109,09/2019,2019/09
139110,09/2019,2019/09
139111,09/2019,2019/09
139112,09/2019,2019/09
139113,09/2019,2019/09
139114,09/2019,2019/09
139115,09/2019,2019/09
139116,09/2019,2019/09
139117,09/2019,2019/09
139118,09/2019,2019/09
139119,09/2019,2019/09
139120,09/2019,2019/09
139121,09/2019,2019/09
139122,09/2019,2019/09
139123,09/2019,2019/09
139124,09/2019,2019/09
139125,09/2019,2019/09
139126,09/2019,2019/09
139127,09/2019,2019/09
139128,09/2019,2019/09
139129,09/2019,2019/09
139130,09/2019,2019/09
139131,09/2019,2019/09
139132,09/2019,2019/09
139133,09/2019,2019/09
139134,09/2019,2019/09
139135,09/2019,2019/09
139136,09/2019,2019/09
139137,09/2019,2019/09
139138,09/2019,2019/09
139139,09/2019,2019/09
139140,09/2019,2019/09
139141,09/2019,2019/09
139142,09/2019,2019/09
139143,09/2019,2019/09
139144,09/2019,2019/09
139145,09/2019,2019/09
139146,09/2019,2019/09
139147,09/2019,2019/09
139148,09/2019,2019/09
139149,09/2019,2019/09
139150,09/2019,2019/09
139151,09/2019,2019/09
139152,09/2019,2019/09
139153,09/2019,2019/09
139154,09/2019,2019/09
139155,09/2019,2019/09
139156,09/2019,2019/09
139157,09/2019,2019/09
139158,09/2019,2019/09
139159,09/2019,2019/09
139160,09/2019,2019/09
139161,09/2019,2019/09
139162,09/2019,2019/09
139163,09/2019,2019/09
139164,09/2019,2019/09
139165,09/2019,2019/09
139166,09/2019,2019/09
139167,09/2019,2019/09
139168,09/2019,2019/09
139169,09/2019,2019/09
139170,09/2019,2019/09
139171,09/2019,2019/09
139172,09/2019,2019/09
139173,09/2019,2019/09
139174,09/2019,2019/09
139175,09/2019,2019/09
139176,09/2019,2019/09
139177,09/2019,2019/09
139178,09/2019,2019/09
139179,09/2019,2019/09
139180,09/2019,2019/09
139181,09/2019,2019/09
139182,09/2019,2019/09
139183,09/2019,2019/09
139184,09/2019,2019/09
139185,09/2019,2019/09
139186,09/2019,2019/09
139187,09/2019,2019/09
139188,09/2019,2019/09
139189,09/2019,2019/09
139190,09/2019,2019/09
139191,09/2019,2019/09
139192,09/2019,2019/09
139193,09/2019,2019/09
139194,09/2019,2019/09
139195,09/2019,2019/09
139196,09/2019,2019/09
139197,09/2019,2019/09
139198,09/2019,2019/09
139199,09/2019,2019/09
139200,09/2019,2019/09
139201,09/2019,2019/09
139202,09/2019,2019/09
139203,09/2019,2019/09
139204,09/2019,2019/09
139205,09/2019,2019/09
139206,09/2019,2019/09
139207,09/2019,2019/09
139208,09/2019,2019/09
139209,09/2019,2019/09
139210,09/2019,2019/09
139211,09/2019,2019/09
139212,09/2019,2019/09
139213,09/2019,2019/09
139214,09/2019,2019/09
139215,09/2019,2019/09
139216,09/2019,2019/09
139217,09/2019,2019/09
139218,09/2019,2019/09
139219,09/2019,2019/09
139220,09/2019,2019/09
139221,09/2019,2019/09
139222,09/2019,2019/09
139223,09/2019,2019/09
139224,09/2019,2019/09
139225,09/2019,2019/09
139226,09/2019,2019/09
139227,09/2019,2019/09
139228,09/2019,2019/09
139229,09/2019,2019/09
139230,09/2019,2019/09
139231,09/2019,2019/09
139232,09/2019,2019/09
139233,09/2019,2019/09
139234,09/2019,2019/09
139235,09/2019,2019/09
139236,09/2019,2019/09
139237,09/2019,2019/09
139238,09/2019,2019/09
139239,09/2019,2019/09
139240,09/2019,2019/09
139241,09/2019,2019/09
139242,09/2019,2019/09
139243,09/2019,2019/09
139244,09/2019,2019/09
139245,09/2019,2019/09
139246,09/2019,2019/09
139247,09/2019,2019/09
139248,09/2019,2019/09
139249,09/2019,2019/09
139250,09/2019,2019/09
139251,09/2019,2019/09
139252,09/2019,2019/09
139253,09/2019,2019/09
139254,09/2019,2019/09
139255,09/2019,2019/09
139256,09/2019,2019/09
139257,09/2019,2019/09
139258,09/2019,2019/09
139259,09/2019,2019/09
139260,09/2019,2019/09
139261,09/2019,2019/09
139262,09/2019,2019/09
139263,09/2019,2019/09
139264,09/2019,2019/09
139265,09/2019,2019/09
139266,09/2019,2019/09
139267,09/2019,2019/09
139268,09/2019,2019/09
139269,09/2019,2019/09
139270,09/2019,2019/09
139271,09/2019,2019/09
139272,09/2019,2019/09
139273,09/2019,2019/09
139274,09/2019,2019/09
139275,09/2019,2019/09
139276,09/2019,2019/09
139277,09/2019,2019/09
139278,09/2019,2019/09
139279,09/2019,2019/09
139280,09/2019,2019/09
139281,09/2019,2019/09
139282,09/2019,2019/09
139283,09/2019,2019/09
139284,09/2019,2019/09
139285,09/2019,2019/09
139286,09/2019,2019/09
139287,09/2019,2019/09
139288,09/2019,2019/09
139289,09/2019,2019/09
139290,09/2019,2019/09
139291,09/2019,2019/09
139292,09/2019,2019/09
139293,09/2019,2019/09
139294,09/2019,2019/09
139295,09/2019,2019/09
139296,09/2019,2019/09
139297,09/2019,2019/09
139298,09/2019,2019/09
139299,09/2019,2019/09
139300,09/2019,2019/09
139301,09/2019,2019/09
139302,09/2019,2019/09
139303,09/2019,2019/09
139304,09/2019,2019/09
139305,09/2019,2019/09
139306,09/2019,2019/09
139307,09/2019,2019/09
139308,09/2019,2019/09
139309,09/2019,2019/09
139310,09/2019,2019/09
139311,09/2019,2019/09
139312,09/2019,2019/09
139313,09/2019,2019/09
139314,09/2019,2019/09
139315,09/2019,2019/09
139316,09/2019,2019/09
139317,09/2019,2019/09
139318,09/2019,2019/09
139319,09/2019,2019/09
139320,09/2019,2019/09
139321,09/2019,2019/09
139322,09/2019,2019/09
139323,09/2019,2019/09
139324,09/2019,2019/09
139325,09/2019,2019/09
139326,09/2019,2019/09
139327,09/2019,2019/09
139328,09/2019,2019/09
139329,09/2019,2019/09
139330,09/2019,2019/09
139331,09/2019,2019/09
139332,09/2019,2019/09
139333,09/2019,2019/09
139334,09/2019,2019/09
139335,09/2019,2019/09
139336,09/2019,2019/09
139337,09/2019,2019/09
139338,09/2019,2019/09
139339,09/2019,2019/09
139340,09/2019,2019/09
139341,09/2019,2019/09
139342,09/2019,2019/09
139343,09/2019,2019/09
139344,09/2019,2019/09
139345,09/2019,2019/09
139346,09/2019,2019/09
139347,09/2019,2019/09
139348,09/2019,2019/09
139349,09/2019,2019/09
139350,09/2019,2019/09
139351,09/2019,2019/09
139352,09/2019,2019/09
139353,09/2019,2019/09
139354,09/2019,2019/09
139355,09/2019,2019/09
139356,09/2019,2019/09
139357,09/2019,2019/09
139358,09/2019,2019/09
139359,09/2019,2019/09
139360,09/2019,2019/09
139361,09/2019,2019/09
139362,09/2019,2019/09
139363,09/2019,2019/09
139364,09/2019,2019/09
139365,09/2019,2019/09
139366,09/2019,2019/09
139367,09/2019,2019/09
139368,09/2019,2019/09
139369,09/2019,2019/09
139370,09/2019,2019/09
139371,09/2019,2019/09
139372,09/2019,2019/09
139373,09/2019,2019/09
139374,09/2019,2019/09
139375,09/2019,2019/09
139376,09/2019,2019/09
139377,09/2019,2019/09
139378,09/2019,2019/09
139379,09/2019,2019/09
139380,09/2019,2019/09
139381,09/2019,2019/09
139382,09/2019,2019/09
139383,09/2019,2019/09
139384,09/2019,2019/09
139385,09/2019,2019/09
139386,09/2019,2019/09
139387,09/2019,2019/09
139388,09/2019,2019/09
139389,09/2019,2019/09
139390,09/2019,2019/09
139391,09/2019,2019/09
139392,09/2019,2019/09
139393,09/2019,2019/09
139394,09/2019,2019/09
139395,09/2019,2019/09
139396,09/2019,2019/09
139397,09/2019,2019/09
139398,09/2019,2019/09
139399,09/2019,2019/09
139400,09/2019,2019/09
139401,09/2019,2019/09
139402,09/2019,2019/09
139403,09/2019,2019/09
139404,09/2019,2019/09
139405,09/2019,2019/09
139406,09/2019,2019/09
139407,09/2019,2019/09
139408,09/2019,2019/09
139409,09/2019,2019/09
